symbol,tour,bet,pnl
BLIND_614,2,20.0,20.0
BLIND_614,3,10.0,-10.0
BLIND_614,4,20.0,20.0
BLIND_614,5,10.0,10.0
BLIND_614,6,10.0,10.0
BLIND_614,7,10.0,-10.0
BLIND_614,8,20.0,-20.0
BLIND_614,9,40.0,-40.0
BLIND_614,10,80.0,80.0
BLIND_615,1,10.0,10.0
BLIND_615,2,10.0,10.0
BLIND_615,3,10.0,-10.0
BLIND_615,4,20.0,-20.0
BLIND_615,5,40.0,-40.0
BLIND_615,6,80.0,80.0
BLIND_615,7,10.0,10.0
BLIND_615,8,10.0,-10.0
BLIND_615,9,20.0,-20.0
BLIND_615,10,40.0,40.0
BLIND_616,1,10.0,-10.0
BLIND_616,2,20.0,20.0
BLIND_616,3,10.0,10.0
BLIND_616,4,10.0,-10.0
BLIND_616,5,20.0,20.0
BLIND_616,6,10.0,10.0
BLIND_616,7,10.0,-10.0
BLIND_616,8,20.0,20.0
BLIND_616,9,10.0,10.0
BLIND_616,10,10.0,10.0
BLIND_617,1,10.0,-10.0
BLIND_617,2,20.0,-20.0
BLIND_617,3,40.0,-40.0
BLIND_617,4,80.0,-80.0
BLIND_617,5,160.0,160.0
BLIND_617,6,10.0,10.0
BLIND_617,7,10.0,-10.0
BLIND_617,8,20.0,20.0
BLIND_617,9,10.0,10.0
BLIND_617,10,10.0,-10.0
BLIND_618,1,10.0,-10.0
BLIND_618,2,20.0,20.0
BLIND_618,3,10.0,-10.0
BLIND_618,4,20.0,-20.0
BLIND_618,5,40.0,-40.0
BLIND_618,6,80.0,-80.0
BLIND_618,7,160.0,160.0
BLIND_618,8,10.0,-10.0
BLIND_618,9,20.0,20.0
BLIND_618,10,10.0,-10.0
BLIND_619,1,10.0,10.0
BLIND_619,2,10.0,10.0
BLIND_619,3,10.0,10.0
BLIND_619,4,10.0,10.0
BLIND_619,5,10.0,-10.0
BLIND_619,6,20.0,20.0
BLIND_619,7,10.0,10.0
BLIND_619,8,10.0,10.0
BLIND_619,9,10.0,10.0
BLIND_619,10,10.0,10.0
BLIND_620,1,10.0,-10.0
BLIND_620,2,20.0,20.0
BLIND_620,3,10.0,10.0
BLIND_620,4,10.0,-10.0
BLIND_620,5,20.0,20.0
BLIND_620,6,10.0,10.0
BLIND_620,7,10.0,10.0
BLIND_620,8,10.0,-10.0
BLIND_620,9,20.0,20.0
BLIND_620,10,10.0,-10.0
BLIND_621,1,10.0,10.0
BLIND_621,2,10.0,10.0
BLIND_621,3,10.0,10.0
BLIND_621,4,10.0,-10.0
BLIND_621,5,20.0,-20.0
BLIND_621,6,40.0,40.0
BLIND_621,7,10.0,-10.0
BLIND_621,8,20.0,-20.0
BLIND_621,9,40.0,-40.0
BLIND_621,10,80.0,80.0
BLIND_622,1,10.0,-10.0
BLIND_622,2,20.0,-20.0
BLIND_622,3,40.0,-40.0
BLIND_622,4,80.0,-80.0
BLIND_622,5,160.0,-160.0
BLIND_622,6,320.0,-320.0
BLIND_622,7,640.0,-640.0
BLIND_622,8,1280.0,-1280.0
BLIND_622,9,2560.0,2560.0
BLIND_622,10,10.0,10.0
BLIND_623,1,10.0,10.0
BLIND_623,2,10.0,-10.0
BLIND_623,3,20.0,20.0
BLIND_623,4,10.0,10.0
BLIND_623,5,10.0,-10.0
BLIND_623,6,20.0,-20.0
BLIND_623,7,40.0,-40.0
BLIND_623,8,80.0,-80.0
BLIND_623,9,160.0,160.0
BLIND_623,10,10.0,10.0
BLIND_624,1,10.0,-10.0
BLIND_624,2,20.0,-20.0
BLIND_624,3,40.0,40.0
BLIND_624,4,10.0,-10.0
BLIND_624,5,20.0,-20.0
BLIND_624,6,40.0,40.0
BLIND_624,7,10.0,10.0
BLIND_624,8,10.0,-10.0
BLIND_624,9,20.0,20.0
BLIND_624,10,10.0,10.0
BLIND_625,1,10.0,10.0
BLIND_625,2,10.0,-10.0
BLIND_625,3,20.0,-20.0
BLIND_625,4,40.0,40.0
BLIND_625,5,10.0,-10.0
BLIND_625,6,20.0,-20.0
BLIND_625,7,40.0,-40.0
BLIND_625,8,80.0,80.0
BLIND_625,9,10.0,10.0
BLIND_625,10,10.0,10.0
BLIND_626,1,10.0,10.0
BLIND_626,2,10.0,10.0
BLIND_626,3,10.0,-10.0
BLIND_626,4,20.0,20.0
BLIND_626,5,10.0,-10.0
BLIND_626,6,20.0,20.0
BLIND_626,7,10.0,10.0
BLIND_626,8,10.0,10.0
BLIND_626,9,10.0,10.0
BLIND_626,10,10.0,10.0
BLIND_627,1,10.0,-10.0
BLIND_627,2,20.0,20.0
BLIND_627,3,10.0,-10.0
BLIND_627,4,20.0,20.0
BLIND_627,5,10.0,-10.0
BLIND_627,6,20.0,-20.0
BLIND_627,7,40.0,40.0
BLIND_627,8,10.0,10.0
BLIND_627,9,10.0,-10.0
BLIND_627,10,20.0,-20.0
BLIND_628,1,10.0,-10.0
BLIND_628,2,20.0,-20.0
BLIND_628,3,40.0,40.0
BLIND_628,4,10.0,10.0
BLIND_628,5,10.0,10.0
BLIND_628,6,10.0,-10.0
BLIND_628,7,20.0,20.0
BLIND_628,8,10.0,-10.0
BLIND_628,9,20.0,-20.0
BLIND_628,10,40.0,-40.0
BLIND_629,1,10.0,-10.0
BLIND_629,2,20.0,-20.0
BLIND_629,3,40.0,40.0
BLIND_629,4,10.0,10.0
BLIND_629,5,10.0,-10.0
BLIND_629,6,20.0,-20.0
BLIND_629,7,40.0,40.0
BLIND_629,8,10.0,10.0
BLIND_629,9,10.0,10.0
BLIND_629,10,10.0,-10.0
BLIND_630,1,10.0,-10.0
BLIND_630,2,20.0,-20.0
BLIND_630,3,40.0,40.0
BLIND_630,4,10.0,-10.0
BLIND_630,5,20.0,20.0
BLIND_630,6,10.0,10.0
BLIND_630,7,10.0,10.0
BLIND_630,8,10.0,10.0
BLIND_630,9,10.0,-10.0
BLIND_630,10,20.0,20.0
BLIND_631,1,10.0,-10.0
BLIND_631,2,20.0,-20.0
BLIND_631,3,40.0,-40.0
BLIND_631,4,80.0,-80.0
BLIND_631,5,160.0,160.0
BLIND_631,6,10.0,10.0
BLIND_631,7,10.0,10.0
BLIND_631,8,10.0,10.0
BLIND_631,9,10.0,10.0
BLIND_631,10,10.0,-10.0
BLIND_632,1,10.0,10.0
BLIND_632,2,10.0,10.0
BLIND_632,3,10.0,10.0
BLIND_632,4,10.0,-10.0
BLIND_632,5,20.0,20.0
BLIND_632,6,10.0,10.0
BLIND_632,7,10.0,-10.0
BLIND_632,8,20.0,20.0
BLIND_632,9,10.0,10.0
BLIND_632,10,10.0,10.0
BLIND_633,1,10.0,-10.0
BLIND_633,2,20.0,20.0
BLIND_633,3,10.0,-10.0
BLIND_633,4,20.0,20.0
BLIND_633,5,10.0,-10.0
BLIND_633,6,20.0,20.0
BLIND_633,7,10.0,-10.0
BLIND_633,8,20.0,-20.0
BLIND_633,9,40.0,40.0
BLIND_633,10,10.0,-10.0
BLIND_634,1,10.0,10.0
BLIND_634,2,10.0,10.0
BLIND_634,3,10.0,10.0
BLIND_634,4,10.0,10.0
BLIND_634,5,10.0,-10.0
BLIND_634,6,20.0,20.0
BLIND_634,7,10.0,-10.0
BLIND_634,8,20.0,20.0
BLIND_634,9,10.0,-10.0
BLIND_634,10,20.0,20.0
BLIND_635,1,10.0,10.0
BLIND_635,2,10.0,10.0
BLIND_635,3,10.0,10.0
BLIND_635,4,10.0,10.0
BLIND_635,5,10.0,10.0
BLIND_635,6,10.0,-10.0
BLIND_635,7,20.0,20.0
BLIND_635,8,10.0,10.0
BLIND_635,9,10.0,10.0
BLIND_635,10,10.0,-10.0
BLIND_636,1,10.0,-10.0
BLIND_636,2,20.0,20.0
BLIND_636,3,10.0,-10.0
BLIND_636,4,20.0,-20.0
BLIND_636,5,40.0,40.0
BLIND_636,6,10.0,10.0
BLIND_636,7,10.0,-10.0
BLIND_636,8,20.0,20.0
BLIND_636,9,10.0,-10.0
BLIND_636,10,20.0,-20.0
BLIND_637,1,10.0,10.0
BLIND_637,2,10.0,10.0
BLIND_637,3,10.0,10.0
BLIND_637,4,10.0,-10.0
BLIND_637,5,20.0,-20.0
BLIND_637,6,40.0,-40.0
BLIND_637,7,80.0,80.0
BLIND_637,8,10.0,-10.0
BLIND_637,9,20.0,-20.0
BLIND_637,10,40.0,-40.0
BLIND_638,1,10.0,10.0
BLIND_638,2,10.0,-10.0
BLIND_638,3,20.0,-20.0
BLIND_638,4,40.0,-40.0
BLIND_638,5,80.0,80.0
BLIND_638,6,10.0,10.0
BLIND_638,7,10.0,10.0
BLIND_638,8,10.0,-10.0
BLIND_638,9,20.0,20.0
BLIND_638,10,10.0,-10.0
BLIND_639,1,10.0,10.0
BLIND_639,2,10.0,10.0
BLIND_639,3,10.0,10.0
BLIND_639,4,10.0,10.0
BLIND_639,5,10.0,-10.0
BLIND_639,6,20.0,-20.0
BLIND_639,7,40.0,-40.0
BLIND_639,8,80.0,-80.0
BLIND_639,9,160.0,-160.0
BLIND_639,10,320.0,-320.0
BLIND_640,1,10.0,-10.0
BLIND_640,2,20.0,20.0
BLIND_640,3,10.0,-10.0
BLIND_640,4,20.0,-20.0
BLIND_640,5,40.0,40.0
BLIND_640,6,10.0,-10.0
BLIND_640,7,20.0,-20.0
BLIND_640,8,40.0,-40.0
BLIND_640,9,80.0,80.0
BLIND_640,10,10.0,-10.0
BLIND_641,1,10.0,10.0
BLIND_641,2,10.0,-10.0
BLIND_641,3,20.0,20.0
BLIND_641,4,10.0,-10.0
BLIND_641,5,20.0,20.0
BLIND_641,6,10.0,-10.0
BLIND_641,7,20.0,-20.0
BLIND_641,8,40.0,-40.0
BLIND_641,9,80.0,80.0
BLIND_641,10,10.0,-10.0
BLIND_642,1,10.0,-10.0
BLIND_642,2,20.0,20.0
BLIND_642,3,10.0,-10.0
BLIND_642,4,20.0,20.0
BLIND_642,5,10.0,-10.0
BLIND_642,6,20.0,20.0
BLIND_642,7,10.0,-10.0
BLIND_642,8,20.0,-20.0
BLIND_642,9,40.0,40.0
BLIND_642,10,10.0,10.0
BLIND_643,1,10.0,-10.0
BLIND_643,2,20.0,20.0
BLIND_643,3,10.0,10.0
BLIND_643,4,10.0,-10.0
BLIND_643,5,20.0,-20.0
BLIND_643,6,40.0,-40.0
BLIND_643,7,80.0,80.0
BLIND_643,8,10.0,10.0
BLIND_643,9,10.0,10.0
BLIND_643,10,10.0,-10.0
BLIND_644,1,10.0,10.0
BLIND_644,2,10.0,-10.0
BLIND_644,3,20.0,20.0
BLIND_644,4,10.0,10.0
BLIND_644,5,10.0,10.0
BLIND_644,6,10.0,10.0
BLIND_644,7,10.0,10.0
BLIND_644,8,10.0,10.0
BLIND_644,9,10.0,10.0
BLIND_644,10,10.0,-10.0
BLIND_645,1,10.0,-10.0
BLIND_645,2,20.0,20.0
BLIND_645,3,10.0,-10.0
BLIND_645,4,20.0,-20.0
BLIND_645,5,40.0,40.0
BLIND_645,6,10.0,10.0
BLIND_645,7,10.0,10.0
BLIND_645,8,10.0,-10.0
BLIND_645,9,20.0,-20.0
BLIND_645,10,40.0,40.0
BLIND_646,1,10.0,-10.0
BLIND_646,2,20.0,20.0
BLIND_646,3,10.0,10.0
BLIND_646,4,10.0,-10.0
BLIND_646,5,20.0,-20.0
BLIND_646,6,40.0,-40.0
BLIND_646,7,80.0,-80.0
BLIND_646,8,160.0,160.0
BLIND_646,9,10.0,-10.0
BLIND_646,10,20.0,-20.0
BLIND_647,1,10.0,-10.0
BLIND_647,2,20.0,20.0
BLIND_647,3,10.0,10.0
BLIND_647,4,10.0,-10.0
BLIND_647,5,20.0,20.0
BLIND_647,6,10.0,-10.0
BLIND_647,7,20.0,20.0
BLIND_647,8,10.0,10.0
BLIND_647,9,10.0,10.0
BLIND_647,10,10.0,-10.0
BLIND_648,1,10.0,10.0
BLIND_648,2,10.0,-10.0
BLIND_648,3,20.0,-20.0
BLIND_648,4,40.0,-40.0
BLIND_648,5,80.0,-80.0
BLIND_648,6,160.0,-160.0
BLIND_648,7,320.0,320.0
BLIND_648,8,10.0,-10.0
BLIND_648,9,20.0,20.0
BLIND_648,10,10.0,-10.0
BLIND_649,1,10.0,-10.0
BLIND_649,2,20.0,20.0
BLIND_649,3,10.0,10.0
BLIND_649,4,10.0,10.0
BLIND_649,5,10.0,-10.0
BLIND_649,6,20.0,20.0
BLIND_649,7,10.0,10.0
BLIND_649,8,10.0,10.0
BLIND_649,9,10.0,-10.0
BLIND_649,10,20.0,-20.0
BLIND_650,1,10.0,-10.0
BLIND_650,2,20.0,20.0
BLIND_650,3,10.0,10.0
BLIND_650,4,10.0,10.0
BLIND_650,5,10.0,-10.0
BLIND_650,6,20.0,-20.0
BLIND_650,7,40.0,40.0
BLIND_650,8,10.0,-10.0
BLIND_650,9,20.0,20.0
BLIND_650,10,10.0,10.0
BLIND_651,1,10.0,-10.0
BLIND_651,2,20.0,20.0
BLIND_651,3,10.0,10.0
BLIND_651,4,10.0,10.0
BLIND_651,5,10.0,-10.0
BLIND_651,6,20.0,20.0
BLIND_651,7,10.0,10.0
BLIND_651,8,10.0,-10.0
BLIND_651,9,20.0,20.0
BLIND_651,10,10.0,-10.0
BLIND_652,1,10.0,-10.0
BLIND_652,2,20.0,-20.0
BLIND_652,3,40.0,-40.0
BLIND_652,4,80.0,80.0
BLIND_652,5,10.0,10.0
BLIND_652,6,10.0,-10.0
BLIND_652,7,20.0,-20.0
BLIND_652,8,40.0,-40.0
BLIND_652,9,80.0,80.0
BLIND_652,10,10.0,10.0
BLIND_653,1,10.0,10.0
BLIND_653,2,10.0,-10.0
BLIND_653,3,20.0,20.0
BLIND_653,4,10.0,10.0
BLIND_653,5,10.0,10.0
BLIND_653,6,10.0,10.0
BLIND_653,7,10.0,-10.0
BLIND_653,8,20.0,20.0
BLIND_653,9,10.0,-10.0
BLIND_653,10,20.0,-20.0
BLIND_654,1,10.0,-10.0
BLIND_654,2,20.0,-20.0
BLIND_654,3,40.0,-40.0
BLIND_654,4,80.0,80.0
BLIND_654,5,10.0,10.0
BLIND_654,6,10.0,10.0
BLIND_654,7,10.0,10.0
BLIND_654,8,10.0,-10.0
BLIND_654,9,20.0,20.0
BLIND_654,10,10.0,10.0
BLIND_655,1,10.0,-10.0
BLIND_655,2,20.0,-20.0
BLIND_655,3,40.0,-40.0
BLIND_655,4,80.0,-80.0
BLIND_655,5,160.0,160.0
BLIND_655,6,10.0,10.0
BLIND_655,7,10.0,-10.0
BLIND_655,8,20.0,20.0
BLIND_655,9,10.0,10.0
BLIND_655,10,10.0,-10.0
BLIND_656,1,10.0,-10.0
BLIND_656,2,20.0,-20.0
BLIND_656,3,40.0,40.0
BLIND_656,4,10.0,-10.0
BLIND_656,5,20.0,-20.0
BLIND_656,6,40.0,40.0
BLIND_656,7,10.0,10.0
BLIND_656,8,10.0,10.0
BLIND_656,9,10.0,-10.0
BLIND_656,10,20.0,-20.0
BLIND_657,1,10.0,-10.0
BLIND_657,2,20.0,-20.0
BLIND_657,3,40.0,40.0
BLIND_657,4,10.0,-10.0
BLIND_657,5,20.0,20.0
BLIND_657,6,10.0,-10.0
BLIND_657,7,20.0,20.0
BLIND_657,8,10.0,10.0
BLIND_657,9,10.0,-10.0
BLIND_657,10,20.0,20.0
BLIND_658,1,10.0,-10.0
BLIND_658,2,20.0,20.0
BLIND_658,3,10.0,10.0
BLIND_658,4,10.0,10.0
BLIND_658,5,10.0,-10.0
BLIND_658,6,20.0,20.0
BLIND_658,7,10.0,10.0
BLIND_658,8,10.0,10.0
BLIND_658,9,10.0,-10.0
BLIND_658,10,20.0,-20.0
BLIND_659,1,10.0,10.0
BLIND_659,2,10.0,-10.0
BLIND_659,3,20.0,-20.0
BLIND_659,4,40.0,-40.0
BLIND_659,5,80.0,-80.0
BLIND_659,6,160.0,-160.0
BLIND_659,7,320.0,320.0
BLIND_659,8,10.0,10.0
BLIND_659,9,10.0,-10.0
BLIND_659,10,20.0,20.0
BLIND_660,1,10.0,-10.0
BLIND_660,2,20.0,20.0
BLIND_660,3,10.0,-10.0
BLIND_660,4,20.0,20.0
BLIND_660,5,10.0,-10.0
BLIND_660,6,20.0,-20.0
BLIND_660,7,40.0,-40.0
BLIND_660,8,80.0,80.0
BLIND_660,9,10.0,-10.0
BLIND_660,10,20.0,20.0
BLIND_661,1,10.0,-10.0
BLIND_661,2,20.0,-20.0
BLIND_661,3,40.0,40.0
BLIND_661,4,10.0,10.0
BLIND_661,5,10.0,10.0
BLIND_661,6,10.0,10.0
BLIND_661,7,10.0,-10.0
BLIND_661,8,20.0,-20.0
BLIND_661,9,40.0,-40.0
BLIND_661,10,80.0,-80.0
BLIND_662,1,10.0,-10.0
BLIND_662,2,20.0,-20.0
BLIND_662,3,40.0,-40.0
BLIND_662,4,80.0,-80.0
BLIND_662,5,160.0,-160.0
BLIND_662,6,320.0,-320.0
BLIND_662,7,640.0,640.0
BLIND_662,8,10.0,10.0
BLIND_662,9,10.0,10.0
BLIND_662,10,10.0,-10.0
BLIND_663,1,10.0,10.0
BLIND_663,2,10.0,10.0
BLIND_663,3,10.0,-10.0
BLIND_663,4,20.0,-20.0
BLIND_663,5,40.0,40.0
BLIND_663,6,10.0,10.0
BLIND_663,7,10.0,-10.0
BLIND_663,8,20.0,20.0
BLIND_663,9,10.0,10.0
BLIND_663,10,10.0,-10.0
BLIND_664,1,10.0,-10.0
BLIND_664,2,20.0,-20.0
BLIND_664,3,40.0,-40.0
BLIND_664,4,80.0,80.0
BLIND_664,5,10.0,10.0
BLIND_664,6,10.0,-10.0
BLIND_664,7,20.0,-20.0
BLIND_664,8,40.0,-40.0
BLIND_664,9,80.0,-80.0
BLIND_664,10,160.0,160.0
BLIND_665,1,10.0,10.0
BLIND_665,2,10.0,-10.0
BLIND_665,3,20.0,20.0
BLIND_665,4,10.0,-10.0
BLIND_665,5,20.0,20.0
BLIND_665,6,10.0,-10.0
BLIND_665,7,20.0,-20.0
BLIND_665,8,40.0,40.0
BLIND_665,9,10.0,-10.0
BLIND_665,10,20.0,20.0
BLIND_666,1,10.0,10.0
BLIND_666,2,10.0,10.0
BLIND_666,3,10.0,-10.0
BLIND_666,4,20.0,20.0
BLIND_666,5,10.0,-10.0
BLIND_666,6,20.0,20.0
BLIND_666,7,10.0,-10.0
BLIND_666,8,20.0,-20.0
BLIND_666,9,40.0,-40.0
BLIND_666,10,80.0,80.0
BLIND_667,1,10.0,-10.0
BLIND_667,2,20.0,20.0
BLIND_667,3,10.0,-10.0
BLIND_667,4,20.0,-20.0
BLIND_667,5,40.0,-40.0
BLIND_667,6,80.0,80.0
BLIND_667,7,10.0,-10.0
BLIND_667,8,20.0,-20.0
BLIND_667,9,40.0,40.0
BLIND_667,10,10.0,-10.0
BLIND_668,1,10.0,10.0
BLIND_668,2,10.0,-10.0
BLIND_668,3,20.0,20.0
BLIND_668,4,10.0,-10.0
BLIND_668,5,20.0,20.0
BLIND_668,6,10.0,-10.0
BLIND_668,7,20.0,20.0
BLIND_668,8,10.0,-10.0
BLIND_668,9,20.0,-20.0
BLIND_668,10,40.0,40.0
BLIND_669,1,10.0,-10.0
BLIND_669,2,20.0,-20.0
BLIND_669,3,40.0,40.0
BLIND_669,4,10.0,-10.0
BLIND_669,5,20.0,-20.0
BLIND_669,6,40.0,-40.0
BLIND_669,7,80.0,-80.0
BLIND_669,8,160.0,160.0
BLIND_669,9,10.0,10.0
BLIND_669,10,10.0,-10.0
BLIND_670,1,10.0,-10.0
BLIND_670,2,20.0,-20.0
BLIND_670,3,40.0,-40.0
BLIND_670,4,80.0,80.0
BLIND_670,5,10.0,10.0
BLIND_670,6,10.0,10.0
BLIND_670,7,10.0,-10.0
BLIND_670,8,20.0,-20.0
BLIND_670,9,40.0,40.0
BLIND_670,10,10.0,10.0
BLIND_671,1,10.0,10.0
BLIND_671,2,10.0,-10.0
BLIND_671,3,20.0,20.0
BLIND_671,4,10.0,10.0
BLIND_671,5,10.0,-10.0
BLIND_671,6,20.0,20.0
BLIND_671,7,10.0,10.0
BLIND_671,8,10.0,-10.0
BLIND_671,9,20.0,20.0
BLIND_671,10,10.0,10.0
BLIND_672,1,10.0,-10.0
BLIND_672,2,20.0,-20.0
BLIND_672,3,40.0,40.0
BLIND_672,4,10.0,-10.0
BLIND_672,5,20.0,20.0
BLIND_672,6,10.0,-10.0
BLIND_672,7,20.0,-20.0
BLIND_672,8,40.0,-40.0
BLIND_672,9,80.0,-80.0
BLIND_672,10,160.0,-160.0
BLIND_673,1,10.0,-10.0
BLIND_673,2,20.0,20.0
BLIND_673,3,10.0,-10.0
BLIND_673,4,20.0,-20.0
BLIND_673,5,40.0,-40.0
BLIND_673,6,80.0,80.0
BLIND_673,7,10.0,-10.0
BLIND_673,8,20.0,20.0
BLIND_673,9,10.0,-10.0
BLIND_673,10,20.0,-20.0
BLIND_674,1,10.0,-10.0
BLIND_674,2,20.0,20.0
BLIND_674,3,10.0,10.0
BLIND_674,4,10.0,10.0
BLIND_674,5,10.0,-10.0
BLIND_674,6,20.0,-20.0
BLIND_674,7,40.0,-40.0
BLIND_674,8,80.0,-80.0
BLIND_674,9,160.0,-160.0
BLIND_674,10,320.0,320.0
BLIND_675,1,10.0,-10.0
BLIND_675,2,20.0,-20.0
BLIND_675,3,40.0,-40.0
BLIND_675,4,80.0,80.0
BLIND_675,5,10.0,-10.0
BLIND_675,6,20.0,20.0
BLIND_675,7,10.0,10.0
BLIND_675,8,10.0,-10.0
BLIND_675,9,20.0,20.0
BLIND_675,10,10.0,10.0
BLIND_676,1,10.0,-10.0
BLIND_676,2,20.0,-20.0
BLIND_676,3,40.0,-40.0
BLIND_676,4,80.0,-80.0
BLIND_676,5,160.0,160.0
BLIND_676,6,10.0,-10.0
BLIND_676,7,20.0,20.0
BLIND_676,8,10.0,-10.0
BLIND_676,9,20.0,20.0
BLIND_676,10,10.0,-10.0
BLIND_677,1,10.0,-10.0
BLIND_677,2,20.0,20.0
BLIND_677,3,10.0,-10.0
BLIND_677,4,20.0,-20.0
BLIND_677,5,40.0,-40.0
BLIND_677,6,80.0,-80.0
BLIND_677,7,160.0,160.0
BLIND_677,8,10.0,10.0
BLIND_677,9,10.0,10.0
BLIND_677,10,10.0,10.0
BLIND_678,1,10.0,-10.0
BLIND_678,2,20.0,-20.0
BLIND_678,3,40.0,-40.0
BLIND_678,4,80.0,80.0
BLIND_678,5,10.0,-10.0
BLIND_678,6,20.0,-20.0
BLIND_678,7,40.0,40.0
BLIND_678,8,10.0,10.0
BLIND_678,9,10.0,-10.0
BLIND_678,10,20.0,-20.0
BLIND_679,1,10.0,10.0
BLIND_679,2,10.0,10.0
BLIND_679,3,10.0,-10.0
BLIND_679,4,20.0,20.0
BLIND_679,5,10.0,-10.0
BLIND_679,6,20.0,20.0
BLIND_679,7,10.0,-10.0
BLIND_679,8,20.0,20.0
BLIND_679,9,10.0,-10.0
BLIND_679,10,20.0,-20.0
BLIND_680,1,10.0,10.0
BLIND_680,2,10.0,10.0
BLIND_680,3,10.0,-10.0
BLIND_680,4,20.0,-20.0
BLIND_680,5,40.0,-40.0
BLIND_680,6,80.0,-80.0
BLIND_680,7,160.0,-160.0
BLIND_680,8,320.0,320.0
BLIND_680,9,10.0,10.0
BLIND_680,10,10.0,10.0
BLIND_681,1,10.0,10.0
BLIND_681,2,10.0,-10.0
BLIND_681,3,20.0,-20.0
BLIND_681,4,40.0,-40.0
BLIND_681,5,80.0,80.0
BLIND_681,6,10.0,-10.0
BLIND_681,7,20.0,20.0
BLIND_681,8,10.0,10.0
BLIND_681,9,10.0,-10.0
BLIND_681,10,20.0,20.0
BLIND_682,1,10.0,10.0
BLIND_682,2,10.0,10.0
BLIND_682,3,10.0,-10.0
BLIND_682,4,20.0,-20.0
BLIND_682,5,40.0,-40.0
BLIND_682,6,80.0,80.0
BLIND_682,7,10.0,10.0
BLIND_682,8,10.0,-10.0
BLIND_682,9,20.0,20.0
BLIND_682,10,10.0,10.0
BLIND_683,1,10.0,-10.0
BLIND_683,2,20.0,20.0
BLIND_683,3,10.0,-10.0
BLIND_683,4,20.0,-20.0
BLIND_683,5,40.0,-40.0
BLIND_683,6,80.0,80.0
BLIND_683,7,10.0,-10.0
BLIND_683,8,20.0,20.0
BLIND_683,9,10.0,-10.0
BLIND_683,10,20.0,-20.0
BLIND_684,1,10.0,-10.0
BLIND_684,2,20.0,20.0
BLIND_684,3,10.0,-10.0
BLIND_684,4,20.0,-20.0
BLIND_684,5,40.0,-40.0
BLIND_684,6,80.0,-80.0
BLIND_684,7,160.0,-160.0
BLIND_684,8,320.0,320.0
BLIND_684,9,10.0,-10.0
BLIND_684,10,20.0,20.0
BLIND_685,1,10.0,10.0
BLIND_685,2,10.0,10.0
BLIND_685,3,10.0,-10.0
BLIND_685,4,20.0,-20.0
BLIND_685,5,40.0,40.0
BLIND_685,6,10.0,-10.0
BLIND_685,7,20.0,20.0
BLIND_685,8,10.0,10.0
BLIND_685,9,10.0,10.0
BLIND_685,10,10.0,10.0
BLIND_686,1,10.0,-10.0
BLIND_686,2,20.0,20.0
BLIND_686,3,10.0,-10.0
BLIND_686,4,20.0,20.0
BLIND_686,5,10.0,-10.0
BLIND_686,6,20.0,20.0
BLIND_686,7,10.0,-10.0
BLIND_686,8,20.0,20.0
BLIND_686,9,10.0,-10.0
BLIND_686,10,20.0,20.0
BLIND_687,1,10.0,-10.0
BLIND_687,2,20.0,-20.0
BLIND_687,3,40.0,-40.0
BLIND_687,4,80.0,80.0
BLIND_687,5,10.0,10.0
BLIND_687,6,10.0,10.0
BLIND_687,7,10.0,-10.0
BLIND_687,8,20.0,-20.0
BLIND_687,9,40.0,40.0
BLIND_687,10,10.0,-10.0
BLIND_688,1,10.0,-10.0
BLIND_688,2,20.0,-20.0
BLIND_688,3,40.0,-40.0
BLIND_688,4,80.0,-80.0
BLIND_688,5,160.0,160.0
BLIND_688,6,10.0,-10.0
BLIND_688,7,20.0,-20.0
BLIND_688,8,40.0,-40.0
BLIND_688,9,80.0,-80.0
BLIND_688,10,160.0,-160.0
BLIND_689,1,10.0,-10.0
BLIND_689,2,20.0,-20.0
BLIND_689,3,40.0,-40.0
BLIND_689,4,80.0,80.0
BLIND_689,5,10.0,10.0
BLIND_689,6,10.0,-10.0
BLIND_689,7,20.0,-20.0
BLIND_689,8,40.0,-40.0
BLIND_689,9,80.0,80.0
BLIND_689,10,10.0,-10.0
BLIND_690,1,10.0,10.0
BLIND_690,2,10.0,-10.0
BLIND_690,3,20.0,-20.0
BLIND_690,4,40.0,40.0
BLIND_690,5,10.0,-10.0
BLIND_690,6,20.0,20.0
BLIND_690,7,10.0,-10.0
BLIND_690,8,20.0,20.0
BLIND_690,9,10.0,10.0
BLIND_690,10,10.0,10.0
BLIND_691,1,10.0,-10.0
BLIND_691,2,20.0,-20.0
BLIND_691,3,40.0,-40.0
BLIND_691,4,80.0,80.0
BLIND_691,5,10.0,10.0
BLIND_691,6,10.0,10.0
BLIND_691,7,10.0,-10.0
BLIND_691,8,20.0,-20.0
BLIND_691,9,40.0,40.0
BLIND_691,10,10.0,10.0
BLIND_692,1,10.0,10.0
BLIND_692,2,10.0,-10.0
BLIND_692,3,20.0,-20.0
BLIND_692,4,40.0,-40.0
BLIND_692,5,80.0,80.0
BLIND_692,6,10.0,-10.0
BLIND_692,7,20.0,20.0
BLIND_692,8,10.0,10.0
BLIND_692,9,10.0,-10.0
BLIND_692,10,20.0,20.0
BLIND_693,1,10.0,10.0
BLIND_693,2,10.0,-10.0
BLIND_693,3,20.0,-20.0
BLIND_693,4,40.0,40.0
BLIND_693,5,10.0,10.0
BLIND_693,6,10.0,10.0
BLIND_693,7,10.0,-10.0
BLIND_693,8,20.0,-20.0
BLIND_693,9,40.0,40.0
